ActionID,SensorName,Var1,Var2,Var3,Var4,Var5,Var6,Var7,Var8,Var9,Var10,Var11,Var12,Var13,Var14,Var15,Var16,Var17,Var18,Var19,Var20,Var21,Var22,Var23,Var24,Var25,Var26,Var27,Var28,Var29,Var30,Var31,Var32,Var33,Var34,Var35,Var36,Var37,Var38,Var39,Var40,Var41,Var42,Var43,Var44,Var45,Var46,Var47,Var48,Var49,Var50,Var51,Var52,Var53,Var54,Var55,Var56,Var57,Var58,Var59,Var60,Var61,Var62,Var63,Var64,Var65,Var66,Var67,Var68,Var69,Var70,Var71,Var72,Var73,Var74,Var75,Var76,Var77,Var78,Var79,Var80,Var81,Var82,Var83,Var84,Var85
Action  2,EMG4L,0,-2,-1,1,-1,-1,-2,-2,-1,0,-1,-1,-3,-3,-2,-1,-1,1,-2,-2,0,1,-1,0,-1,-3,0,-1,-2,-2,-1,-1,0,-1,-1,-1,-3,-1,-3,-2,0,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG5L,1,-1,-3,0,0,-2,-1,1,3,-6,-14,0,-2,-9,0,-6,2,-1,-3,-4,-1,-2,-1,-1,2,-3,-4,0,0,0,-4,-3,-5,0,-3,2,-2,-1,-3,-3,-1,-4,-1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG6L,3,-1,0,-5,-3,-2,-1,-3,2,-2,1,-2,-6,-3,-5,0,1,1,-5,-3,-1,4,-5,-1,1,-1,-5,-4,2,0,-3,-1,-1,-3,1,4,-1,3,1,-2,0,1,0,-3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG7L,4,-7,-3,0,-1,-2,-2,1,0,-2,-3,-2,8,-25,6,-12,-7,-1,-11,2,-10,22,-5,-4,7,0,-2,-2,-1,-1,0,0,-2,0,-1,-2,-1,0,-1,-2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG0R,1,-3,-2,1,1,0,-4,15,20,-25,-6,-2,3,3,-8,-13,1,-6,-4,-3,1,9,12,4,-2,0,-3,5,2,1,-9,3,-1,-1,3,1,2,0,0,5,3,6,-3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG1R,-1,1,-1,-3,0,-3,4,40,11,32,2,-7,6,6,-7,2,0,-1,-2,-8,5,-1,5,-1,1,2,-7,5,-2,3,1,1,3,1,0,1,0,0,-1,5,-3,3,-3,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG2R,1,1,-3,-1,0,0,-2,9,-14,51,1,-40,7,12,-8,0,-4,3,-1,-2,-2,-3,8,-4,5,-1,0,3,-1,-4,5,2,-2,-2,0,0,3,-3,-2,1,-2,-2,-3,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG3R,1,-1,-1,-1,-3,0,-3,20,22,13,-20,31,5,2,-7,-2,-4,1,1,-3,-2,1,4,-1,-2,2,-1,2,-4,-5,1,0,-1,-2,-1,-1,2,-1,0,0,-3,-1,0,-1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG4R,1,0,1,-3,0,1,-1,2,5,1,-4,5,-6,6,0,1,-3,-2,4,-3,-4,-1,3,0,-1,0,-3,3,1,0,0,1,-1,-1,-2,0,-4,-1,0,-2,-3,0,0,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG5R,0,-2,2,-1,2,-2,-3,-3,-1,-1,-2,-6,-4,-4,-3,0,-1,-2,-2,0,-3,5,-2,1,-1,-3,0,2,-2,2,4,3,-2,-2,-7,-4,-14,7,-2,-5,-4,-3,1,1,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG6R,-2,-1,2,0,0,-1,0,-5,0,-7,0,-8,4,-10,-3,1,2,1,-5,1,-7,3,-4,0,0,2,-4,2,-5,-1,-6,1,-2,0,-4,-6,-9,-4,1,-5,13,4,-1,6,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,EMG7R,-2,-1,-2,2,0,0,-1,5,5,-6,-2,-2,0,6,-1,-10,3,1,-13,0,-1,3,-7,0,0,2,-1,2,-1,1,-4,0,-2,-4,5,-1,2,-6,-5,0,-1,-3,0,7,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GLX,0.3125,0.25,1.5625,0.1875,-0.5,-0.3125,-0.0625,3.375,-0.1875,-26.625,-26.9375,-24,-18.3125,1.1875,24.75,31,7.875,11,9.0625,-7.375,2.5625,8.0625,5.5,2.75,6.5,12.625,10.375,-0.75,-0.75,2,-8.25,-13.9375,-4.9375,-5.5,23.75,12.75,-12.875,-15.3125,-0.625,0.375,2.375,1.6875,1.9375,-1.25,-0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GLY,0.3125,0.25,1.5625,0.1875,-0.5,-0.3125,-0.0625,3.375,-0.1875,-26.625,-26.9375,-24,-18.3125,1.1875,24.75,31,7.875,11,9.0625,-7.375,2.5625,8.0625,5.5,2.75,6.5,12.625,10.375,-0.75,-0.75,2,-8.25,-13.9375,-4.9375,-5.5,23.75,12.75,-12.875,-15.3125,-0.625,0.375,2.375,1.6875,1.9375,-1.25,-0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GLZ,0.3125,0.25,1.5625,0.1875,-0.5,-0.3125,-0.0625,3.375,-0.1875,-26.625,-26.9375,-24,-18.3125,1.1875,24.75,31,7.875,11,9.0625,-7.375,2.5625,8.0625,5.5,2.75,6.5,12.625,10.375,-0.75,-0.75,2,-8.25,-13.9375,-4.9375,-5.5,23.75,12.75,-12.875,-15.3125,-0.625,0.375,2.375,1.6875,1.9375,-1.25,-0.3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GRX,-0.9375,-1.3125,1.8125,-2.4375,-0.1875,-0.25,-0.1875,-42.0625,-40.375,31.1875,-16.3125,65.5625,88.3125,79.5,14.25,-31.1875,-70.4375,-112.875,-107.375,-62.5,-3.9375,-4.9375,-3.375,7.125,-3.5625,-12,-41.9375,-43.125,-49.875,-24.25,-45.8125,0.8125,-92.125,33.9375,-21.5625,19.125,8.9375,6.875,17.125,4.875,7.4375,-1.1875,-10.6875,3.125,-6.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GRY,-0.9375,-1.3125,1.8125,-2.4375,-0.1875,-0.25,-0.1875,-42.0625,-40.375,31.1875,-16.3125,65.5625,88.3125,79.5,14.25,-31.1875,-70.4375,-112.875,-107.375,-62.5,-3.9375,-4.9375,-3.375,7.125,-3.5625,-12,-41.9375,-43.125,-49.875,-24.25,-45.8125,0.8125,-92.125,33.9375,-21.5625,19.125,8.9375,6.875,17.125,4.875,7.4375,-1.1875,-10.6875,3.125,-6.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,GRZ,-0.9375,-1.3125,1.8125,-2.4375,-0.1875,-0.25,-0.1875,-42.0625,-40.375,31.1875,-16.3125,65.5625,88.3125,79.5,14.25,-31.1875,-70.4375,-112.875,-107.375,-62.5,-3.9375,-4.9375,-3.375,7.125,-3.5625,-12,-41.9375,-43.125,-49.875,-24.25,-45.8125,0.8125,-92.125,33.9375,-21.5625,19.125,8.9375,6.875,17.125,4.875,7.4375,-1.1875,-10.6875,3.125,-6.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,ORL,3.127643,3.126721,3.132722,3.134883,3.136127,3.142484,3.143725,3.145715,3.139553,3.109278,3.049478,2.979918,2.965451,3.001212,3.063509,3.141031,3.199864,3.210847,3.215599,3.166379,3.129525,3.11083,3.124085,3.147034,3.177128,3.204702,3.24828,3.268143,3.238407,3.199789,3.146165,3.083973,3.06689,3.072439,3.102817,3.134739,3.148856,3.155365,3.165212,3.175952,3.169747,3.164299,3.162862,3.16874,3.173831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,OPL,2.939524,2.939885,2.940494,2.940539,2.940666,2.941152,2.94128,2.94374,2.946645,2.93858,2.925007,2.91294,2.925552,2.960358,3.002877,3.02603,3.016324,2.995234,2.96508,2.916786,2.898283,2.896862,2.911659,2.929488,2.947577,2.964372,2.978766,2.97487,2.953005,2.925789,2.896517,2.875247,2.876827,2.883653,2.905947,2.92369,2.934803,2.937359,2.9411,2.94182,2.934202,2.927275,2.921285,2.917738,2.918661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,OYL,6.198111,6.199672,6.19553,6.193358,6.192269,6.185091,6.184005,6.185263,6.196019,6.196149,6.211688,6.227914,6.192507,6.146635,6.111312,6.086152,6.059258,6.06417,6.079852,6.122464,6.159026,6.189744,6.194281,6.176527,6.154459,6.14383,6.126367,6.111267,6.136086,6.180345,6.228744,6.262218,6.267565,6.253001,6.251151,6.254253,6.224871,6.191889,6.171561,6.164268,6.170462,6.17969,6.185021,6.177907,6.172097,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,ORR,6.796709,6.796394,6.791987,6.787486,6.787486,6.788113,6.791488,6.765843,6.662012,6.56739,6.498129,6.523347,6.875717,7.212141,7.54766,7.581008,7.403306,7.231266,7.07535,6.97086,7.026374,7.079541,7.10114,7.161222,7.123931,7.015908,6.796296,6.665733,6.558528,6.519215,6.526796,6.631644,6.710468,6.806621,6.93575,6.889832,6.874897,6.820869,6.818703,6.836001,6.845648,6.872222,6.863963,6.852994,6.836268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,OPR,3.104538,3.105899,3.106379,3.107116,3.107116,3.106985,3.109171,3.122775,3.176044,3.660001,4.2863,5.066494,6.047418,6.424286,6.483186,6.41483,6.363432,6.28351,6.180202,6.067047,6.069037,6.09177,6.096195,6.109354,6.088984,5.999704,5.644171,5.208456,4.545372,3.952157,3.566598,3.274074,3.064279,2.983874,2.950891,2.957665,2.980169,3.008066,3.0101,3.02291,3.030417,3.039038,3.046582,3.049925,3.057341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  2,OYR,6.062805,6.062002,6.065651,6.068674,6.068674,6.068798,6.064751,6.069535,6.112934,6.320436,6.416548,6.512308,6.775311,7.074202,7.399434,7.484054,7.38527,7.307524,7.261725,7.283539,7.478789,7.566828,7.605638,7.720855,7.660263,7.519124,7.243736,7.063997,6.861138,6.682696,6.563566,6.44092,6.126664,6.031991,5.944319,5.992388,6.022723,6.07184,6.084344,6.096159,6.097264,6.082685,6.073318,6.080129,6.091644,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ALX,0.9614258,0.9604492,0.9550781,0.9555664,0.9560547,0.9555664,0.9589844,0.9716797,0.9824219,0.9223633,0.9418945,0.9794922,0.9853516,0.9321289,0.9467773,0.9609375,0.9506836,0.9672852,0.9746094,0.9453125,0.9423828,0.9658203,0.9711914,0.9658203,0.9643555,0.9599609,0.9628906,0.9555664,0.9658203,0.9594727,0.9448242,0.9970703,0.9638672,0.9306641,0.96875,0.9838867,0.9628906,0.9506836,0.949707,0.9570313,0.980957,0.9560547,0.9604492,0.9570313,0.9736328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ALY,-0.2446289,-0.237793,-0.246582,-0.2299805,-0.2412109,-0.2392578,-0.2324219,-0.2475586,-0.2495117,-0.2519531,-0.2446289,-0.2451172,-0.2446289,-0.2407227,-0.2182617,-0.2280273,-0.2216797,-0.2509766,-0.2739258,-0.2666016,-0.284668,-0.2543945,-0.2402344,-0.2260742,-0.2275391,-0.2089844,-0.2397461,-0.2294922,-0.2485352,-0.2514648,-0.2490234,-0.2041016,-0.2114258,-0.2128906,-0.2109375,-0.2241211,-0.2045898,-0.2294922,-0.2202148,-0.2314453,-0.2211914,-0.2192383,-0.2329102,-0.2285156,-0.2373047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ALZ,0.121582,0.1142578,0.1225586,0.1220703,0.1171875,0.1196289,0.1210938,0.1210938,0.1000977,0.1206055,0.1123047,0.1005859,0.1132813,0.08935547,0.1357422,0.1166992,0.1171875,0.1450195,0.1259766,0.1113281,0.1396484,0.1293945,0.1206055,0.1254883,0.1225586,0.1201172,0.1298828,0.1079102,0.125,0.1313477,0.1210938,0.1342773,0.140625,0.1240234,0.1201172,0.08398438,0.09179688,0.1240234,0.1171875,0.1201172,0.1000977,0.1176758,0.1323242,0.1166992,0.1166992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ARX,0.9106445,0.9106445,0.9023438,0.8984375,0.9140625,0.902832,0.9072266,1.025879,1.237305,1.228027,0.3481445,-0.5175781,-0.5131836,-0.4755859,-0.4077148,-0.5224609,-0.5170898,-0.7285156,-0.8666992,-0.7792969,-0.6879883,-0.5400391,-0.5385742,-0.5888672,-0.5029297,-0.3847656,-0.4355469,-0.2119141,-0.07470703,0.3857422,0.7568359,0.8657227,0.9501953,0.9233398,0.9384766,0.9545898,0.9418945,0.921875,0.921875,0.9365234,0.9394531,0.9111328,0.9003906,0.9121094,0.921875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ARY,0.3266602,0.3266602,0.3286133,0.3330078,0.3291016,0.3334961,0.324707,0.4267578,0.4052734,0.8505859,0.9526367,0.5673828,0.8828125,0.7045898,0.5019531,0.574707,0.4604492,0.5664063,0.7709961,0.9902344,0.9799805,0.7851563,0.7314453,0.7324219,0.7128906,0.6738281,0.7216797,0.6635742,0.8608398,0.8891602,0.6616211,0.7426758,0.5205078,0.418457,0.3769531,0.3227539,0.3061523,0.2998047,0.2753906,0.2646484,0.3027344,0.2871094,0.293457,0.2993164,0.2915039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,ARZ,0.1582031,0.1582031,0.1450195,0.1469727,0.1577148,0.1577148,0.1542969,0.02441406,0.04980469,0.6796875,0.6113281,0.3154297,0.340332,0.3442383,0.1240234,0.1181641,0.002441406,0.1210938,0.01855469,0.09570313,0.1269531,0.1708984,0.1494141,0.1386719,0.1865234,0.2119141,0.3603516,0.4677734,0.4946289,0.5390625,0.4912109,0.4213867,0.3193359,0.1772461,0.2211914,0.1347656,0.1308594,0.1362305,0.1088867,0.09960938,0.1088867,0.1430664,0.1459961,0.1411133,0.1357422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG0L,-2,0,-2,-3,-3,2,0,-3,0,-1,0,-1,-2,-1,1,0,-2,-2,-2,-1,0,0,0,-2,-2,0,-3,0,1,-3,-7,0,1,-2,1,-2,-1,1,-1,-1,-2,-1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG1L,-4,-1,-3,-1,-1,2,-2,-2,0,-1,2,0,-1,-1,0,-1,0,-2,-1,-1,0,0,-2,-2,-1,1,0,0,-3,-2,-1,0,0,-1,-1,-2,-1,-2,-3,-4,-3,1,-2,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG2L,1,-1,-1,-4,-2,1,-2,-1,1,0,1,0,0,-2,-1,-2,1,-1,2,2,1,-2,-1,-3,1,-3,-1,-1,-4,-2,-2,-2,-1,-1,0,-1,-1,-1,-1,-1,-1,-2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG3L,1,2,1,-1,-3,0,1,-2,1,-1,-4,-2,-2,1,-1,1,0,0,1,-2,0,-3,0,-2,-1,2,-4,-2,-1,2,-1,-1,-2,-3,0,-2,0,-2,-1,-2,0,-2,-3,-1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG4L,2,-1,-2,3,-3,1,-1,-1,-1,-1,0,-2,1,0,0,1,-2,-2,0,-1,-2,0,-2,-1,1,-1,-1,-1,-2,-1,0,1,-2,0,-1,-1,-2,-2,1,-1,-3,-2,-1,-3,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG5L,-2,5,0,-33,-2,-1,0,-4,2,-5,-5,1,-1,-1,1,2,-8,-1,-2,-2,-1,1,-3,0,-1,-2,-4,1,0,-2,-1,-1,1,-2,-3,0,0,-1,-3,-3,-2,0,0,2,-3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG6L,-2,4,-1,0,-3,0,1,-4,-4,3,-1,0,-3,-5,-2,-2,-3,-2,-1,1,1,4,0,-1,1,-2,2,-4,-1,0,-4,0,-5,-1,-1,0,-1,2,-1,-3,-3,-3,4,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG7L,-1,-2,-2,-1,0,0,-2,-3,-3,1,-2,1,-1,-2,-1,-1,2,-1,1,-2,1,-3,-1,-2,1,0,-2,1,-1,-1,-1,-3,-2,-2,-1,-1,0,1,0,-2,-1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG0R,-1,-1,2,-4,0,-4,-1,-2,7,-16,-23,-6,4,-8,1,-19,3,-2,0,2,-3,-2,-5,-7,-2,-1,-1,0,-2,-4,-2,-1,-6,2,-4,-1,-1,1,-4,0,0,2,-1,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG1R,1,-5,1,0,-1,-1,5,-7,6,41,-4,2,-7,-7,-1,-2,-2,-9,-7,10,-4,3,-5,-7,2,-4,-1,-1,-3,-4,1,3,3,-3,-2,1,2,2,-1,-1,-3,-2,4,0,-4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG2R,0,-2,1,2,-1,-1,5,-30,69,24,-9,57,-17,-14,-4,-10,3,-9,-3,3,0,1,-2,-8,-3,0,2,-5,-5,-4,2,5,-6,-2,-2,1,-1,1,-2,-1,0,-2,-3,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG3R,0,0,0,1,0,0,-2,0,1,20,-34,18,2,-15,-3,-13,0,-7,0,0,1,-1,-3,-5,-5,0,-4,-2,-5,0,-4,4,-6,-2,-2,0,2,1,-3,-1,1,0,3,1,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG4R,2,-4,-2,0,1,1,1,-1,-5,-4,2,-16,-4,-4,-3,-8,3,-2,-6,-4,4,-1,-3,-4,-4,0,-1,0,-4,-6,-3,3,-1,-1,1,-2,0,-3,-1,-3,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG5R,-1,2,0,-1,-2,3,1,1,-3,-1,-2,1,-5,-3,-1,2,1,2,-4,-2,0,0,2,0,-2,0,-1,0,-2,-6,-2,7,10,5,-3,-2,0,-4,1,-4,-5,-2,4,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG6R,0,0,2,1,2,0,2,-1,-5,5,-1,3,-4,3,-3,5,3,1,-3,-1,-2,1,1,3,-1,-3,1,-2,0,-3,-7,12,18,-5,1,-7,0,-1,-1,-5,-1,1,5,-5,-2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,EMG7R,-2,0,-1,0,-2,-1,-1,-3,-9,2,-1,0,0,-5,0,4,2,-2,-9,4,6,-1,-1,-3,-2,0,-2,2,-2,-1,-2,-1,-7,1,-3,-4,-4,2,0,2,0,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GLX,-2.3125,-2.3125,-2.6875,-1.4375,-2.3125,-2.3125,-2,1.25,6.1875,-12.6875,-26.9375,-22.1875,-30.6875,-6,18.5,21.375,8.625,10.75,7.5625,-1.9375,-5.1875,7.9375,4.4375,3.5,7.625,5.0625,4.5,8.875,3.875,-0.1875,-0.375,-13,-10.4375,-8.6875,5.5,8.625,2.75,-6.4375,1.6875,4.6875,10.75,3.75,-2.25,-1.0625,-3.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GLY,-2.3125,-2.3125,-2.6875,-1.4375,-2.3125,-2.3125,-2,1.25,6.1875,-12.6875,-26.9375,-22.1875,-30.6875,-6,18.5,21.375,8.625,10.75,7.5625,-1.9375,-5.1875,7.9375,4.4375,3.5,7.625,5.0625,4.5,8.875,3.875,-0.1875,-0.375,-13,-10.4375,-8.6875,5.5,8.625,2.75,-6.4375,1.6875,4.6875,10.75,3.75,-2.25,-1.0625,-3.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GLZ,-2.3125,-2.3125,-2.6875,-1.4375,-2.3125,-2.3125,-2,1.25,6.1875,-12.6875,-26.9375,-22.1875,-30.6875,-6,18.5,21.375,8.625,10.75,7.5625,-1.9375,-5.1875,7.9375,4.4375,3.5,7.625,5.0625,4.5,8.875,3.875,-0.1875,-0.375,-13,-10.4375,-8.6875,5.5,8.625,2.75,-6.4375,1.6875,4.6875,10.75,3.75,-2.25,-1.0625,-3.9375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GRX,-0.25,-0.25,1.25,2.3125,1.8125,-0.625,0.3125,-28.625,-103,20.375,-30.6875,62.0625,101.4375,93.8125,38.8125,-6.875,-58.5625,-105.5625,-114.5,-70.8125,-54.5,-1.125,-6,0.625,-1.375,-8.0625,-67.1875,-47.1875,-54.1875,-33.3125,-36.625,-9.6875,-41.5625,-9.6875,-6.5,6.625,-3.4375,2,6.875,8,-2.875,3.125,-5.6875,-5.5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GRY,-0.25,-0.25,1.25,2.3125,1.8125,-0.625,0.3125,-28.625,-103,20.375,-30.6875,62.0625,101.4375,93.8125,38.8125,-6.875,-58.5625,-105.5625,-114.5,-70.8125,-54.5,-1.125,-6,0.625,-1.375,-8.0625,-67.1875,-47.1875,-54.1875,-33.3125,-36.625,-9.6875,-41.5625,-9.6875,-6.5,6.625,-3.4375,2,6.875,8,-2.875,3.125,-5.6875,-5.5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Action  3,GRZ,-0.25,-0.25,1.25,2.3125,1.8125,-0.625,0.3125,-28.625,-103,20.375,-30.6875,62.0625,101.4375,93.8125,38.8125,-6.875,-58.5625,-105.5625,-114.5,-70.8125,-54.5,-1.125,-6,0.625,-1.375,-8.0625,-67.1875,-47.1875,-54.1875,-33.3125,-36.625,-9.6875,-41.5625,-9.6875,-6.5,6.625,-3.4375,2,6.875,8,-2.875,3.125,-5.6875,-5.5,-8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
